local_time (IST),state,city,station_name,id,latitude,longitude,AT (degC),RH (%),PM2_5 (ug/m3),PM10 (ug/m3),CO2 (PPM)
30/03/2025 13:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,36.4,14.65,17.01,41.86,421.61
30/03/2025 13:00,Uttar Pradesh,Varanasi,Varanasi - Siddhgiri Baag,20723,25.310864,82.994804,38.59,17.32,18.53,73.87,400.0
30/03/2025 14:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,42.53,11.03,16.27,34.71,403.13
30/03/2025 14:00,Uttar Pradesh,Varanasi,Varanasi - Bhelupur Gauriganj,20722,25.310865,82.994808,,66.92,488.21,698.37,5000.0
30/03/2025 14:00,Uttar Pradesh,Varanasi,Varanasi - Chandpur chauraha,20674,25.306425,82.950814,41.39,10.15,17.31,37.22,407.07
30/03/2025 14:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,38.17,13.63,16.95,41.18,408.81
30/03/2025 14:00,Uttar Pradesh,Varanasi,Varanasi - Siddhgiri Baag,20723,25.310864,82.994804,40.46,16.38,18.1,38.87,415.1
30/03/2025 15:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,41.93,10.49,14.31,58.19,403.61
30/03/2025 15:00,Uttar Pradesh,Varanasi,Varanasi - Bhelupur Gauriganj,20722,25.310865,82.994808,,44.44,315.89,458.3,4402.0
30/03/2025 15:00,Uttar Pradesh,Varanasi,Varanasi - Chandpur chauraha,20674,25.306425,82.950814,41.96,9.23,13.97,56.76,407.01
30/03/2025 15:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,39.29,12.43,16.14,34.55,408.52
30/03/2025 15:00,Uttar Pradesh,Varanasi,Varanasi - Siddhgiri Baag,20723,25.310864,82.994804,39.31,16.02,17.82,60.85,400.0
30/03/2025 16:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,40.83,11.28,13.64,50.0,403.95
30/03/2025 16:00,Uttar Pradesh,Varanasi,Varanasi - Bhelupur Gauriganj,20722,25.310865,82.994808,,36.12,253.06,367.58,4472.35
30/03/2025 16:00,Uttar Pradesh,Varanasi,Varanasi - Chandpur chauraha,20674,25.306425,82.950814,40.39,10.23,13.46,49.79,407.0
30/03/2025 16:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,38.99,12.51,15.09,34.17,408.64
30/03/2025 16:00,Uttar Pradesh,Varanasi,Varanasi - Siddhgiri Baag,20723,25.310864,82.994804,35.81,18.64,17.38,53.38,400.0
30/03/2025 17:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,37.74,13.72,14.01,34.78,404.0
30/03/2025 17:00,Uttar Pradesh,Varanasi,Varanasi - Bhelupur Gauriganj,20722,25.310865,82.994808,,62.3,447.77,641.35,5000.0
30/03/2025 17:00,Uttar Pradesh,Varanasi,Varanasi - Chandpur chauraha,20674,25.306425,82.950814,36.9,12.73,14.13,34.56,407.16
30/03/2025 17:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,36.29,14.76,16.92,32.33,408.96
30/03/2025 17:00,Uttar Pradesh,Varanasi,Varanasi - Siddhgiri Baag,20723,25.310864,82.994804,34.62,20.39,15.55,35.42,400.01
30/03/2025 18:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,34.71,17.46,28.52,84.21,404.27
30/03/2025 18:00,Uttar Pradesh,Varanasi,Varanasi - Bhelupur Gauriganj,20722,25.310865,82.994808,,48.63,341.89,494.28,5000.0
30/03/2025 18:00,Uttar Pradesh,Varanasi,Varanasi - Chandpur chauraha,20674,25.306425,82.950814,33.76,17.36,28.86,83.54,408.02
30/03/2025 18:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,32.84,19.75,32.25,52.24,409.68
30/03/2025 18:00,Uttar Pradesh,Varanasi,Varanasi - Siddhgiri Baag,20723,25.310864,82.994804,33.48,23.11,30.39,86.08,400.84
30/03/2025 19:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,33.26,20.22,38.54,114.7,405.04
30/03/2025 19:00,Uttar Pradesh,Varanasi,Varanasi - Bhelupur Gauriganj,20722,25.310865,82.994808,,53.57,376.44,545.55,4355.28
30/03/2025 19:00,Uttar Pradesh,Varanasi,Varanasi - Chandpur chauraha,20674,25.306425,82.950814,31.6,20.71,39.81,116.08,408.16
30/03/2025 19:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,31.14,23.45,42.02,66.27,426.2
30/03/2025 19:00,Uttar Pradesh,Varanasi,Varanasi - Siddhgiri Baag,20723,25.310864,82.994804,32.71,24.95,35.01,111.55,401.0
30/03/2025 20:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,32.45,22.34,43.67,146.31,405.89
30/03/2025 20:00,Uttar Pradesh,Varanasi,Varanasi - Bhelupur Gauriganj,20722,25.310865,82.994808,,50.61,353.35,514.38,4305.89
30/03/2025 20:00,Uttar Pradesh,Varanasi,Varanasi - Chandpur chauraha,20674,25.306425,82.950814,30.25,22.89,44.96,146.47,408.94
30/03/2025 20:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,30.17,24.4,43.9,74.84,410.18
30/03/2025 20:00,Uttar Pradesh,Varanasi,Varanasi - Siddhgiri Baag,20723,25.310864,82.994804,32.02,25.86,40.67,141.7,401.0
30/03/2025 21:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,31.93,21.93,56.54,149.99,405.78
30/03/2025 21:00,Uttar Pradesh,Varanasi,Varanasi - Bhelupur Gauriganj,20722,25.310865,82.994808,,47.42,326.27,476.32,4291.84
30/03/2025 21:00,Uttar Pradesh,Varanasi,Varanasi - Chandpur chauraha,20674,25.306425,82.950814,29.07,24.75,48.77,141.96,409.0
30/03/2025 21:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,29.45,25.01,47.67,72.1,410.0
30/03/2025 21:00,Uttar Pradesh,Varanasi,Varanasi - Siddhgiri Baag,20723,25.310864,82.994804,31.37,26.6,43.65,136.77,401.0
30/03/2025 22:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,31.69,21.94,61.58,143.48,405.54
30/03/2025 22:00,Uttar Pradesh,Varanasi,Varanasi - Bhelupur Gauriganj,20722,25.310865,82.994808,,63.8,452.31,653.38,4719.69
30/03/2025 22:00,Uttar Pradesh,Varanasi,Varanasi - Chandpur chauraha,20674,25.306425,82.950814,27.84,27.33,46.92,121.41,422.99
30/03/2025 22:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,28.75,25.55,45.68,70.48,410.05
30/03/2025 22:00,Uttar Pradesh,Varanasi,Varanasi - Siddhgiri Baag,20723,25.310864,82.994804,30.86,26.52,37.71,119.71,401.0
30/03/2025 23:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,31.86,22.42,47.83,125.44,405.84
30/03/2025 23:00,Uttar Pradesh,Varanasi,Varanasi - Bhelupur Gauriganj,20722,25.310865,82.994808,,60.82,430.43,618.71,3911.64
30/03/2025 23:00,Uttar Pradesh,Varanasi,Varanasi - Chandpur chauraha,20674,25.306425,82.950814,26.76,29.2,48.97,126.49,409.39
30/03/2025 23:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,27.77,28.05,49.43,69.55,411.48
30/03/2025 23:00,Uttar Pradesh,Varanasi,Varanasi - Siddhgiri Baag,20723,25.310864,82.994804,30.24,26.93,42.29,119.83,401.0
31/03/2025 00:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,30.8,24.01,50.36,149.03,405.96
31/03/2025 00:00,Uttar Pradesh,Varanasi,Varanasi - Bhelupur Gauriganj,20722,25.310865,82.994808,,72.29,518.6,747.27,5000.0
31/03/2025 00:00,Uttar Pradesh,Varanasi,Varanasi - Chandpur chauraha,20674,25.306425,82.950814,25.62,31.1,51.91,149.69,409.04
31/03/2025 00:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,26.53,31.53,50.39,138.2,415.09
31/03/2025 00:00,Uttar Pradesh,Varanasi,Varanasi - Siddhgiri Baag,20723,25.310864,82.994804,29.72,27.32,61.53,159.21,401.0
31/03/2025 01:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,30.31,24.83,51.75,150.46,406.68
31/03/2025 01:00,Uttar Pradesh,Varanasi,Varanasi - Bhelupur Gauriganj,20722,25.310865,82.994808,,63.19,427.96,621.34,4478.22
31/03/2025 01:00,Uttar Pradesh,Varanasi,Varanasi - Chandpur chauraha,20674,25.306425,82.950814,24.83,33.2,49.27,144.15,409.47
31/03/2025 01:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,25.63,33.16,57.15,159.26,413.52
31/03/2025 01:00,Uttar Pradesh,Varanasi,Varanasi - Siddhgiri Baag,20723,25.310864,82.994804,29.17,28.01,68.43,162.11,401.0
31/03/2025 02:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,29.34,26.26,53.28,149.32,406.26
31/03/2025 02:00,Uttar Pradesh,Varanasi,Varanasi - Bhelupur Gauriganj,20722,25.310865,82.994808,,87.25,628.7,901.16,5000.0
31/03/2025 02:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,24.86,34.43,55.13,152.18,420.76
31/03/2025 02:00,Uttar Pradesh,Varanasi,Varanasi - Siddhgiri Baag,20723,25.310864,82.994804,28.17,29.87,61.17,154.73,444.58
31/03/2025 03:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,28.7,26.88,43.34,147.79,405.9
31/03/2025 03:00,Uttar Pradesh,Varanasi,Varanasi - Bhelupur Gauriganj,20722,25.310865,82.994808,,83.21,603.43,865.88,4617.53
31/03/2025 03:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,24.28,33.83,49.35,127.32,409.74
31/03/2025 03:00,Uttar Pradesh,Varanasi,Varanasi - Siddhgiri Baag,20723,25.310864,82.994804,27.14,31.62,60.85,164.87,401.0
31/03/2025 04:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,28.33,26.49,45.07,157.2,405.97
31/03/2025 04:00,Uttar Pradesh,Varanasi,Varanasi - Bhelupur Gauriganj,20722,25.310865,82.994808,,78.72,564.57,813.23,5000.0
31/03/2025 04:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,23.81,32.84,52.6,119.35,409.42
31/03/2025 04:00,Uttar Pradesh,Varanasi,Varanasi - Siddhgiri Baag,20723,25.310864,82.994804,27.02,30.8,58.09,160.24,412.57
31/03/2025 05:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,27.54,27.6,42.21,159.5,405.57
31/03/2025 05:00,Uttar Pradesh,Varanasi,Varanasi - Bhelupur Gauriganj,20722,25.310865,82.994808,,93.79,689.76,986.02,5000.0
31/03/2025 05:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,23.26,35.06,42.96,105.16,410.0
31/03/2025 05:00,Uttar Pradesh,Varanasi,Varanasi - Siddhgiri Baag,20723,25.310864,82.994804,26.6,31.76,53.95,171.02,401.0
31/03/2025 06:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,26.98,29.59,50.33,171.19,405.77
31/03/2025 06:00,Uttar Pradesh,Varanasi,Varanasi - Bhelupur Gauriganj,20722,25.310865,82.994808,,95.0,700.0,1000.0,4032.08
31/03/2025 06:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,22.86,37.38,51.64,107.6,410.31
31/03/2025 06:00,Uttar Pradesh,Varanasi,Varanasi - Siddhgiri Baag,20723,25.310864,82.994804,26.18,33.77,41.2,162.14,401.0
31/03/2025 07:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,28.01,30.53,52.64,216.97,406.13
31/03/2025 07:00,Uttar Pradesh,Varanasi,Varanasi - Bhelupur Gauriganj,20722,25.310865,82.994808,,90.4,657.27,946.21,5000.0
31/03/2025 07:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,23.5,37.55,46.92,106.46,409.93
31/03/2025 07:00,Uttar Pradesh,Varanasi,Varanasi - Siddhgiri Baag,20723,25.310864,82.994804,26.85,33.89,46.19,208.59,401.0
31/03/2025 08:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,29.76,27.86,57.56,189.29,405.09
31/03/2025 08:00,Uttar Pradesh,Varanasi,Varanasi - Bhelupur Gauriganj,20722,25.310865,82.994808,,88.81,660.68,946.71,4532.12
31/03/2025 08:00,Uttar Pradesh,Varanasi,Varanasi - Chandpur chauraha,20674,25.306425,82.950814,27.97,30.5,57.24,187.44,433.3
31/03/2025 08:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,25.72,36.5,50.34,122.5,415.84
31/03/2025 08:00,Uttar Pradesh,Varanasi,Varanasi - Siddhgiri Baag,20723,25.310864,82.994804,28.84,32.63,50.94,182.66,400.87
31/03/2025 09:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,32.76,25.57,54.44,160.44,404.47
31/03/2025 09:00,Uttar Pradesh,Varanasi,Varanasi - Bhelupur Gauriganj,20722,25.310865,82.994808,,52.69,366.24,533.02,5000.0
31/03/2025 09:00,Uttar Pradesh,Varanasi,Varanasi - Chandpur chauraha,20674,25.306425,82.950814,32.74,24.05,48.83,154.77,408.08
31/03/2025 09:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,29.19,31.33,59.3,124.56,411.88
31/03/2025 09:00,Uttar Pradesh,Varanasi,Varanasi - Siddhgiri Baag,20723,25.310864,82.994804,31.25,31.36,47.39,154.35,415.56
31/03/2025 10:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,36.41,20.18,36.4,120.57,403.78
31/03/2025 10:00,Uttar Pradesh,Varanasi,Varanasi - Bhelupur Gauriganj,20722,25.310865,82.994808,,56.08,397.69,575.33,4368.49
31/03/2025 10:00,Uttar Pradesh,Varanasi,Varanasi - Chandpur chauraha,20674,25.306425,82.950814,35.59,18.96,37.22,122.73,407.61
31/03/2025 10:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,33.33,23.89,45.63,116.81,411.05
31/03/2025 10:00,Uttar Pradesh,Varanasi,Varanasi - Siddhgiri Baag,20723,25.310864,82.994804,33.65,26.65,35.1,120.53,400.0
31/03/2025 11:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,39.93,13.82,29.86,101.52,403.0
31/03/2025 11:00,Uttar Pradesh,Varanasi,Varanasi - Bhelupur Gauriganj,20722,25.310865,82.994808,,78.26,572.2,819.96,4100.73
31/03/2025 11:00,Uttar Pradesh,Varanasi,Varanasi - Chandpur chauraha,20674,25.306425,82.950814,38.11,14.15,31.6,103.86,407.19
31/03/2025 11:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,35.2,18.22,36.7,84.56,408.77
31/03/2025 11:00,Uttar Pradesh,Varanasi,Varanasi - Siddhgiri Baag,20723,25.310864,82.994804,36.11,21.11,28.77,100.43,420.5
31/03/2025 12:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,41.94,12.35,23.58,75.93,402.94
31/03/2025 12:00,Uttar Pradesh,Varanasi,Varanasi - Bhelupur Gauriganj,20722,25.310865,82.994808,,86.75,636.78,911.1,5000.0
31/03/2025 12:00,Uttar Pradesh,Varanasi,Varanasi - Chandpur chauraha,20674,25.306425,82.950814,40.47,12.11,26.53,78.5,407.12
31/03/2025 12:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,37.06,15.65,28.8,64.0,408.13
31/03/2025 12:00,Uttar Pradesh,Varanasi,Varanasi - Siddhgiri Baag,20723,25.310864,82.994804,37.77,19.21,22.23,74.15,400.0
31/03/2025 13:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,43.28,11.51,16.75,65.03,402.98
31/03/2025 13:00,Uttar Pradesh,Varanasi,Varanasi - Bhelupur Gauriganj,20722,25.310865,82.994808,,85.96,624.96,894.19,5000.0
31/03/2025 13:00,Uttar Pradesh,Varanasi,Varanasi - Chandpur chauraha,20674,25.306425,82.950814,42.6,10.61,18.61,67.78,407.0
31/03/2025 13:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,38.84,14.32,24.35,56.05,408.03
31/03/2025 13:00,Uttar Pradesh,Varanasi,Varanasi - Siddhgiri Baag,20723,25.310864,82.994804,39.43,18.14,16.34,65.15,400.0
31/03/2025 14:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,44.28,9.65,17.37,60.62,433.04
31/03/2025 14:00,Uttar Pradesh,Varanasi,Varanasi - Bhelupur Gauriganj,20722,25.310865,82.994808,,88.13,595.82,852.64,5000.0
31/03/2025 14:00,Uttar Pradesh,Varanasi,Varanasi - Chandpur chauraha,20674,25.306425,82.950814,44.36,9.45,17.92,63.26,406.77
31/03/2025 14:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,40.22,12.52,18.18,48.9,417.32
31/03/2025 14:00,Uttar Pradesh,Varanasi,Varanasi - Siddhgiri Baag,20723,25.310864,82.994804,41.59,15.7,14.26,56.56,411.19
31/03/2025 15:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,44.26,9.32,16.39,50.97,402.5
31/03/2025 15:00,Uttar Pradesh,Varanasi,Varanasi - Bhelupur Gauriganj,20722,25.310865,82.994808,,79.13,579.59,829.47,4542.16
31/03/2025 15:00,Uttar Pradesh,Varanasi,Varanasi - Chandpur chauraha,20674,25.306425,82.950814,44.86,8.75,19.4,53.99,406.27
31/03/2025 15:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,41.33,11.53,15.79,45.75,415.62
31/03/2025 15:00,Uttar Pradesh,Varanasi,Varanasi - Siddhgiri Baag,20723,25.310864,82.994804,40.31,15.9,16.26,50.83,400.0
31/03/2025 16:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,42.71,9.92,13.87,40.48,402.75
31/03/2025 16:00,Uttar Pradesh,Varanasi,Varanasi - Bhelupur Gauriganj,20722,25.310865,82.994808,,83.52,536.85,769.03,5000.0
31/03/2025 16:00,Uttar Pradesh,Varanasi,Varanasi - Chandpur chauraha,20674,25.306425,82.950814,42.87,8.71,16.36,42.95,406.72
31/03/2025 16:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,41.33,11.51,20.91,51.85,413.52
31/03/2025 16:00,Uttar Pradesh,Varanasi,Varanasi - Siddhgiri Baag,20723,25.310864,82.994804,36.78,17.81,20.04,44.08,412.59
31/03/2025 17:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,39.52,11.48,18.2,41.6,402.71
31/03/2025 17:00,Uttar Pradesh,Varanasi,Varanasi - Bhelupur Gauriganj,20722,25.310865,82.994808,,95.0,700.0,1000.0,4256.33
31/03/2025 17:00,Uttar Pradesh,Varanasi,Varanasi - Chandpur chauraha,20674,25.306425,82.950814,39.39,10.58,18.16,41.55,406.9
31/03/2025 17:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,38.29,13.29,24.04,53.95,408.5
31/03/2025 17:00,Uttar Pradesh,Varanasi,Varanasi - Siddhgiri Baag,20723,25.310864,82.994804,35.5,18.91,17.99,41.34,400.0
31/03/2025 18:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,35.81,15.26,28.07,52.32,403.0
31/03/2025 18:00,Uttar Pradesh,Varanasi,Varanasi - Bhelupur Gauriganj,20722,25.310865,82.994808,,93.74,690.06,985.89,5000.0
31/03/2025 18:00,Uttar Pradesh,Varanasi,Varanasi - Chandpur chauraha,20674,25.306425,82.950814,35.23,15.14,29.8,54.05,407.02
31/03/2025 18:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,34.31,18.29,31.14,61.13,409.0
31/03/2025 18:00,Uttar Pradesh,Varanasi,Varanasi - Siddhgiri Baag,20723,25.310864,82.994804,34.37,21.3,27.63,51.86,400.36
31/03/2025 19:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,34.09,18.57,44.23,137.44,403.92
31/03/2025 19:00,Uttar Pradesh,Varanasi,Varanasi - Bhelupur Gauriganj,20722,25.310865,82.994808,,40.7,275.26,409.47,5000.0
31/03/2025 19:00,Uttar Pradesh,Varanasi,Varanasi - Chandpur chauraha,20674,25.306425,82.950814,32.62,18.97,46.39,130.68,423.06
31/03/2025 19:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,32.47,21.7,44.21,95.28,409.0
31/03/2025 19:00,Uttar Pradesh,Varanasi,Varanasi - Siddhgiri Baag,20723,25.310864,82.994804,33.36,23.38,42.24,136.24,403.38
31/03/2025 20:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,32.87,19.46,47.03,150.03,403.94
31/03/2025 20:00,Uttar Pradesh,Varanasi,Varanasi - Bhelupur Gauriganj,20722,25.310865,82.994808,,38.53,255.26,385.94,5000.0
31/03/2025 20:00,Uttar Pradesh,Varanasi,Varanasi - Chandpur chauraha,20674,25.306425,82.950814,30.82,21.39,49.64,152.55,408.0
31/03/2025 20:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,31.14,22.95,49.5,127.08,409.0
31/03/2025 20:00,Uttar Pradesh,Varanasi,Varanasi - Siddhgiri Baag,20723,25.310864,82.994804,32.79,24.44,50.52,153.44,401.0
31/03/2025 21:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,32.27,19.71,45.46,188.17,404.0
31/03/2025 21:00,Uttar Pradesh,Varanasi,Varanasi - Bhelupur Gauriganj,20722,25.310865,82.994808,,45.05,306.25,463.82,5000.0
31/03/2025 21:00,Uttar Pradesh,Varanasi,Varanasi - Chandpur chauraha,20674,25.306425,82.950814,30.13,21.66,53.67,196.01,408.0
31/03/2025 21:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,30.16,23.86,55.22,136.09,409.04
31/03/2025 21:00,Uttar Pradesh,Varanasi,Varanasi - Siddhgiri Baag,20723,25.310864,82.994804,32.16,24.39,56.57,199.71,400.82
31/03/2025 22:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,31.96,20.36,56.74,232.08,404.0
31/03/2025 22:00,Uttar Pradesh,Varanasi,Varanasi - Bhelupur Gauriganj,20722,25.310865,82.994808,,40.77,271.74,425.0,5000.0
31/03/2025 22:00,Uttar Pradesh,Varanasi,Varanasi - Chandpur chauraha,20674,25.306425,82.950814,28.58,24.89,49.38,211.93,421.75
31/03/2025 22:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,29.35,24.76,56.2,133.61,409.07
31/03/2025 22:00,Uttar Pradesh,Varanasi,Varanasi - Siddhgiri Baag,20723,25.310864,82.994804,31.68,24.88,54.82,230.2,400.43
31/03/2025 23:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,31.2,21.88,48.71,253.07,404.17
31/03/2025 23:00,Uttar Pradesh,Varanasi,Varanasi - Bhelupur Gauriganj,20722,25.310865,82.994808,,39.38,260.05,409.77,5000.0
31/03/2025 23:00,Uttar Pradesh,Varanasi,Varanasi - Chandpur chauraha,20674,25.306425,82.950814,27.66,26.44,62.6,266.67,408.1
31/03/2025 23:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,28.87,25.04,60.88,152.09,408.98
31/03/2025 23:00,Uttar Pradesh,Varanasi,Varanasi - Siddhgiri Baag,20723,25.310864,82.994804,31.07,25.63,51.76,257.01,400.0
01/04/2025 00:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,31.06,22.36,45.59,208.7,424.07
01/04/2025 00:00,Uttar Pradesh,Varanasi,Varanasi - Bhelupur Gauriganj,20722,25.310865,82.994808,,45.09,297.81,457.86,5000.0
01/04/2025 00:00,Uttar Pradesh,Varanasi,Varanasi - Chandpur chauraha,20674,25.306425,82.950814,26.57,28.29,52.61,206.6,428.76
01/04/2025 00:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,27.7,28.03,61.19,148.32,409.36
01/04/2025 00:00,Uttar Pradesh,Varanasi,Varanasi - Siddhgiri Baag,20723,25.310864,82.994804,30.52,26.15,53.53,228.69,400.0
01/04/2025 01:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,30.3,22.88,46.54,214.11,404.4
01/04/2025 01:00,Uttar Pradesh,Varanasi,Varanasi - Bhelupur Gauriganj,20722,25.310865,82.994808,,41.22,261.48,413.52,5000.0
01/04/2025 01:00,Uttar Pradesh,Varanasi,Varanasi - Chandpur chauraha,20674,25.306425,82.950814,25.33,30.62,57.5,224.81,408.0
01/04/2025 01:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,26.66,30.22,53.49,147.83,409.0
01/04/2025 01:00,Uttar Pradesh,Varanasi,Varanasi - Siddhgiri Baag,20723,25.310864,82.994804,29.77,26.85,58.33,225.64,400.0
01/04/2025 02:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,29.31,24.29,53.3,208.89,404.2
01/04/2025 02:00,Uttar Pradesh,Varanasi,Varanasi - Bhelupur Gauriganj,20722,25.310865,82.994808,,40.42,251.3,395.61,5000.0
01/04/2025 02:00,Uttar Pradesh,Varanasi,Varanasi - Chandpur chauraha,20674,25.306425,82.950814,24.33,32.71,49.92,205.43,408.0
01/04/2025 02:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,25.74,31.83,39.19,125.26,409.0
